brand,class,gender,name,code,price
lee,,,WILLIE SOCK TEJIDO CRUDO/ROJO,5141-0000-01-01,149
lee,,,WILLIE SOCK KNIT GREY,5141-0001-71-01,149
lee,,,WILLIE SOCK KNIT BLACK,5141-0001-79-01,149
lee,,,BUTCH SOCKS TEJIDO BLANCO/NEGRO,5173-0001-02-01,169
lee,,,SPORTY SOCKS TEJIDO ROJO/BLANCO,5174-0001-02-01,169
lee,,,WOMEN SOCKS TEJIDO GREY MELANGE,5203-0006-70-01,299
lee,,,CLHOE SOCK TEJIDO BLANCO/ROJO,5208-0001-02-01,149
lee,,,MEN SOCK I TEJIDO WHITE+GREY MELANGE,5504-0000-02-01,299
lee,,,MEN SOCKS II TEJIDO BLACK + GREY MELANGE,5504-0001-79-01,299
lee,,,MEN SOCKS III TEJIDO TIBETAN RED,5504-0002-55-01,149
lee,,,MEN SOCKS IV TEJIDO BLACK,5504-0003-79-01,149
lee,,,MEN SOCKS V TEJIDO BLACK,5504-0004-79-01,259
lee,,,MEN SOCKS VI TEJIDO GREY MELANG,5504-0005-70-01,259
lee,,,BELT I CUERO NEGRO NO WASH,6208-9000-79-01,699
lee,,,ROSKILDE BELT LEATHER BLACK NO WASH,6302-9000-79-01,829
lee,,,JEREMY BELT LEATHER BLACK,6316-9000-79-01,759
lee,,,SCHOOL POLO JERSEY AZUL/BORDO/BLANCO SUA,7009-4876-38-01,999
lee,,,KANSAS TEE SS JERSEY 30/1 BLANCO,7072-4862-02-01,629
lee,,,KANSAS TEE SS JERSEY 30/1 BORDO,7072-4862-58-01,629
lee,,,KANSAS TEE SS JERSEY 30/1 NEGRO,7072-4862-79-01,629
lee,,,FLYNN TEE 1 SS JERSEY 40/1 GRIS AL 25%,7078-4860-71-01,719
lee,,,FLYNN TEE 4 SS JERSEY 30/1 AZUL/BORDO,7078-4861-36-01,719
lee,,,FLYNN TEE 6 SS JERSEY 30/1 NEGRO,7078-4862-78-01,719
lee,,,FLYNN TEE 5 SS JERSEY 40/1 GRIS AL 30%,7078-4863-71-01,749
lee,,,HENRI TEE 23 SS JERSEY 30/1 BORDO,7078-4864-58-01,659
lee,,,FLYNN TEE 7 SS JERSEY 30/1 GRIS AL 25%,7078-4864-71-01,749
lee,,,HENRI TEE 22 SS JERSEY 30/1 GRIS,7078-4865-70-01,659
lee,,,FLYNN TEE 10 SS JERSEY 30/1 NEGRO,7078-4866-79-01,719
lee,,,OHIO TEE 1 SS JERSEY 30/1 NEGRO,7079-4860-71-01,809
lee,,,OHIO TEE 2 SS JERSEY 30/1 BLANCO,7079-4864-02-01,809
lee,,,OHIO TEE 6 SS JERSEY 40/1 BORDO,7079-4864-58-01,809
lee,,,OHIO TEE 7 SS JERSEY 30/1 RAYADO,7079-4865-02-01,769
lee,,,HENRI TEE 1 SS JERSEY 30/1 BLANCO SUAV,7081-4860-01-01,699
lee,,,HENRI TEE 2 SS JERSEY 30/1 BORDO SUAV,7081-4861-58-01,659
lee,,,HENRI TEE 4 SS JERSEY 30/1 NEGRO SUAV,7081-4862-78-01,699
lee,,,HENRI TEE 6 SS JERSEY 30/1 VERDE SUAV,7081-4864-61-01,659
lee,,,HENRI TEE 7 SS JERSEY 30/1 ROJO SUAVI,7081-4865-55-01,659
lee,,,HENRI TEE 10 SS JERSEY 30/1 GRIS AL 25%,7081-4867-71-01,659
lee,,,HENRI TEE 12 SS JERSEY 30/1 AZUL SUAVI,7081-4869-25-01,659
lee,,,HENRI TEE 15 SS JERSEY 30/1 NEGRO SUAVIZ,7081-4871-25-01,659
lee,,,HENRI TEE 16 SS JERSEY 30/1 BLANCO SUAVI,7081-4872-01-01,699
lee,,,HENRI TEE 17 SS JERSEY 30/1 ROJO SUAVIZ,7081-4873-55-01,659
lee,,,HENRI TEE 18 SS JERSEY 30/1 AZUL SUAVIZ,7081-4874-25-01,659
lee,,,HENRI TEE 20 SS JERSEY 30/1 VERDE,7081-4875-62-01,699
lee,,,OUTSIDE POLO JERSEY GRIS SUAVIZADO,7094-4876-71-01,949
lee,,,MEN L/S TEE III JERSEY BLACK,7098-4862-79-01,849
lee,,,CLASSY POLO PIQUE NEGRO SUAVIZADO,7099-5220-79-01,999
lee,,,DAMON SWEATER TEJIDO DARK NAVY GAR WASH,7101-4490-38-01,1899
lee,,,DAMON SWEATER TEJIDO NEGRO GARMENT WASH,7101-4803-79-01,1899
lee,,,MEN S/S TEE III JERSEY BLACK GARMNET WAS,7108-4860-78-01,799
lee,,,MEN S/S TEE IV JERSEY BLACK,7108-4860-79-01,1099
lee,,,MEN S/S TEE I STRETCH JERSEY WHITE,7108-4891-02-01,799
lee,,,MEN S/S TEE II STRETCH JERSEY BLACK,7108-4891-79-01,799
lee,,,SWEATER CLASSIC ACRILICO BORDO SUAVIZADO,7109-4433-58-01,2399
lee,,,lee TEE 3 JERSEY 30/1 BLANCO NO WASH,7113-4862-37-01,599
lee,,,lee TEE 1 JERSEY 30/1 GRIS NO WASH,7113-4862-71-01,599
lee,,,lee TEE 2 JERSEY 30/1 NEGRO NO WASH,7113-4862-79-01,599
lee,,,SWEATER CLASSIC ACRILICO VERDE,7114-4433-60-01,2399
lee,,,ETERNAL SWEATSHIRT RUSTICO ESMERILADO GR,7115-5944-71-01,1599
lee,,,lee HODDIE SWEATSHIRT II FRIZA MEL G.W,7117-5448-70-01,1899
lee,,,lee HODDIE SWEATSHIRT I FRIZA NEG G.W,7117-5448-79-01,1899
lee,,,lee SWEATSHIRT FRISA VERDE,7119-5447-62-01,1499
lee,,,MEN L/S SWEATSHIRT V POLI COTTON GREY,7124-4430-70-01,1699
lee,,,MEN L/S SWEATSHIRT VIII POLI COTTON GREY,7124-4431-70-01,1599
lee,,,MEN L/S SWEATSHIRT VI POLI COTTON BLACK,7124-4432-79-01,1699
lee,,,MEN L/S SWEATSHIRT I FRENCH TERRY BLACK,7124-4911-79-01,1999
lee,,,MEN L/S SWEATSHIRT VII FleeCE TIBETAN RE,7124-4915-55-01,1799
lee,,,STRIPE POLO JERSEY NAVY/ACERO SUAVIZADO,7127-4876-72-01,999
