brand,class,gender,name,code,price
columbia,campera rompeviento,dama,drynamo,rl3032,690
columbia,campera rompeviento,dama,power paces,wl3002,1690
columbia,campera rompeviento,dama,sierra madre,wl2049,1690
columbia,campera rompeviento,dama,switchback,rl3029,2050
columbia,campera rompeviento,dama,evapouration,rl2023,4400
columbia,campera rompeviento,dama,arcadia 2 jkt,rl2436,2900
columbia,campera rompeviento,dama,sleemer,,3790
columbia,campera rompeviento,dama,flash back,,1399
columbia,campera rompeviento,dama,*pardor trench,,3150
columbia,algodon,dama,hart mountain camp,,1290
columbia,pantalon,dama,elkhorn,,1390
columbia,pantalon,dama,elkhorn desmontable,el8303,1790
columbia,pantalon,dama,explorer,,1600
columbia,pantalon,dama,psych to hike,,1790
columbia,pantalon,dama,silver ridge desmontable,,2700
columbia,pantalon,dama,silver ridge fijo,,2400
columbia,pantalon,dama,tryson creek,al8514,1000
columbia,pantalon,dama,venture,,1790
columbia,pantalon,dama,x-mile,,1090
columbia,pantalon,dama,awesome,,1590
columbia,pantalon,dama,rapid run calza,,1590
columbia,pantalon,dama,bugaboo,,2500
columbia,bermuda short,dama,arch cape,,1050
columbia,bermuda short,dama,cape kiwanda,,950
columbia,bermuda short,dama,dolomite,,1270
columbia,bermuda short,dama,explorer,,1090
columbia,bermuda short,dama,go easy,,1160
columbia,bermuda short,dama,psych to hike,,1090
columbia,bermuda short,dama,royal trek,,890
columbia,bermuda short,dama,silver ridge capri,,1300
columbia,bermuda short,dama,silver ridge strech short,,1210
columbia,bermuda short,dama,trekster,,1210
columbia,bermuda short,dama,mt awesome capri,,1210
columbia,bermuda short,dama,rapid run calza,,1200
columbia,bermuda short,dama,trail dash short,,999
columbia,bermuda short,dama,saturday trail,,1270
columbia,bermuda short,dama,sandy river,,890
columbia,bermuda short,dama,silver ridge bermuda,,1210
columbia,bermuda short,dama,trail bound calza,,1590
columbia,bermuda short,dama,awesome short,,1210
columbia,camisa,dama,psych to hike m/c,,1160
columbia,camisa,dama,silver ridge m/c,,1300
columbia,camisa,dama,silver ridge elast m/c,,1300
